Season,team,team_full_name,conference,avg_age,avg_exp,avg_weight,avg_height,highest_salary,median_salary,total_salary,top_players,not_top_players,nb_championships,nb_champ_past_4y,nb_po_apperence,winner,ranking,Odds,avg_rank_last_x_years
2012,PHO,Phoenix Suns,WEST,28.53846153846154,6.769230769230769,222.07692307692307,79.0,11689062,4000000.0,66340576,0,16,0,0,29,0,10.0,10000,5.8
2011,PHO,Phoenix Suns,WEST,27.473684210526315,5.2105263157894735,225.94736842105263,79.73684210526316,17300000,2737534.0,65979054,1,15,0,0,29,0,10.0,5000,4.75
2010,PHO,Phoenix Suns,WEST,26.73333333333333,4.866666666666666,229.0,79.93333333333334,16378325,1801140.0,75288544,1,15,0,0,29,0,3.0,6600,5.333333333333333
2009,PHO,Phoenix Suns,WEST,27.05555555555556,5.055555555555555,225.38888888888889,78.66666666666667,21000000,1661860.0,76130408,1,13,0,0,28,0,9.0,1500,3.5
2008,PHO,Phoenix Suns,WEST,29.125,6.75,224.9375,78.875,20000000,1830000.0,71323049,1,12,0,0,28,0,5.0,500,2.0
2025,POR,Portland Trail Blazers,WEST,24.42105263157895,3.1578947368421053,209.94444444444449,79.21052631578948,34005126,6614160.0,167086613,1,16,1,0,37,0,,100000,8.0
2024,POR,Portland Trail Blazers,WEST,24.27272727272728,2.3181818181818183,215.1818181818182,78.9090909090909,32459438,1951220.0,165919847,0,25,1,0,37,0,15.0,12500,7.588235294117647
2023,POR,Portland Trail Blazers,WEST,24.5,3.333333333333333,209.91666666666663,78.20833333333333,42492492,1836090.0,144235655,1,24,1,0,37,0,13.0,8000,7.25
2022,POR,Portland Trail Blazers,WEST,24.96296296296296,3.703703703703704,214.59259259259247,77.55555555555556,39344900,1789256.0,123351452,1,24,1,0,37,0,13.0,5000,6.866666666666666
2021,POR,Portland Trail Blazers,WEST,25.529411764705884,4.941176470588236,217.2941176470588,78.29411764705883,31626953,2548235.0,130336680,2,16,1,0,37,0,6.0,4000,6.928571428571429
2020,POR,Portland Trail Blazers,WEST,25.35,4.65,225.1,79.3,29802321,2105520.0,137375609,2,19,1,0,36,0,8.0,3500,6.846153846153846
2019,POR,Portland Trail Blazers,WEST,24.5,3.888888888888889,221.5,78.94444444444444,27977689,3158659.0,132512467,1,17,1,0,35,0,4.0,30000,7.083333333333333
2018,POR,Portland Trail Blazers,WEST,24.0625,3.375,225.8125,79.4375,26153057,2602894.5,119265264,2,18,1,0,34,0,3.0,31500,7.454545454545454
2017,POR,Portland Trail Blazers,WEST,24.266666666666666,3.066666666666667,221.6,78.86666666666666,24328425,6666667.0,111872768,1,14,1,0,33,0,8.0,13000,7.4
2016,POR,Portland Trail Blazers,WEST,24.5625,3.0,218.0,78.5,9638554,2854940.0,61000674,0,18,1,0,32,0,5.0,30000,7.666666666666667
2015,POR,Portland Trail Blazers,WEST,26.33333333333333,4.611111111111111,220.94444444444449,79.11111111111111,19317326,3150000.0,92220907,1,16,1,0,31,0,6.0,5000,7.875
2014,POR,Portland Trail Blazers,WEST,25.33333333333333,3.866666666666666,221.86666666666667,78.93333333333334,17888932,2948988.0,80253518,1,15,1,0,30,0,4.0,8000,8.428571428571429
2013,POR,Portland Trail Blazers,WEST,24.933333333333334,3.2666666666666666,218.46666666666667,79.06666666666666,16460538,2338721.0,73757590,1,16,1,0,29,0,11.0,10000,8.0
2012,POR,Portland Trail Blazers,WEST,26.72222222222222,5.222222222222222,219.72222222222223,79.27777777777777,15032144,1962082.5,78568536,0,16,1,0,29,0,11.0,3300,7.4
2011,POR,Portland Trail Blazers,WEST,27.444444444444443,4.833333333333333,223.88888888888889,80.11111111111111,13520500,1645440.0,74584058,0,15,1,0,29,0,6.0,2800,7.75
2010,POR,Portland Trail Blazers,WEST,25.73684210526316,4.315789473684211,219.05263157894737,79.3157894736842,9000000,2143080.0,56946258,0,17,1,0,28,0,6.0,2000,8.333333333333334
2009,POR,Portland Trail Blazers,WEST,24.066666666666663,2.933333333333333,224.26666666666668,80.0,17180000,3771133.0,80260059,1,16,1,0,27,0,2.0,3000,11.5
2008,POR,Portland Trail Blazers,WEST,23.857142857142858,2.7857142857142856,217.7142857142857,79.21428571428571,15070000,3487040.0,73241335,1,15,1,0,11,0,10.0,8000,13.0
2025,SAC,Sacramento Kings,WEST,26.15,4.45,211.8125,78.5,40500000,8000000.0,167640684,2,11,0,0,11,0,,6600,11.61111111111111
2024,SAC,Sacramento Kings,WEST,26.15,4.1,212.85,78.9,32600060,2019706.0,149993550,2,23,0,0,11,0,9.0,3500,11.764705882352942
2023,SAC,Sacramento Kings,WEST,25.65,4.05,216.1,78.9,30351780,1906496.5,134629166,1,23,0,0,11,0,3.0,50000,12.3125
2022,SAC,Sacramento Kings,WEST,25.15384615384616,4.269230769230769,215.34615384615384,78.65384615384616,28103500,3866000.0,129677197,1,21,0,0,42,0,12.0,25000,12.333333333333334
2021,SAC,Sacramento Kings,WEST,24.875,3.4166666666666665,217.04166666666663,78.70833333333333,24701834,1569272.5,104931498,2,20,0,0,42,0,12.0,25000,12.357142857142858
2020,SAC,Sacramento Kings,WEST,26.08695652173913,4.304347826086956,218.69565217391303,79.17391304347827,24147727,3655000.0,117679921,1,21,0,0,42,0,12.0,15000,12.384615384615385
2019,SAC,Sacramento Kings,WEST,24.8,3.25,217.75,78.9,24107258,2270496.0,103537060,1,22,0,0,42,0,9.0,200000,12.666666666666666
2018,SAC,Sacramento Kings,WEST,25.666666666666668,4.0,222.16666666666663,79.16666666666667,12307692,2365560.0,95682824,0,23,0,0,42,0,12.0,125000,12.727272727272727
2017,SAC,Sacramento Kings,WEST,26.73684210526316,5.421052631578948,219.26315789473685,78.3157894736842,13333333,3551160.0,96043092,0,21,0,0,42,0,12.0,50000,12.8
2016,SAC,Sacramento Kings,WEST,26.4,5.0,221.6,78.66666666666667,14728844,2249593.5,71840771,1,17,0,0,42,0,10.0,30000,13.11111111111111
2015,SAC,Sacramento Kings,WEST,26.105263157894736,4.421052631578948,227.68421052631567,79.26315789473684,19317325,1768653.0,73675912,1,18,0,0,42,0,13.0,25000,13.125
2014,SAC,Sacramento Kings,WEST,25.82608695652174,4.043478260869565,228.0434782608696,78.73913043478261,17888931,4588384.0,78765372,1,14,0,0,42,0,13.0,15000,13.142857142857142
2013,SAC,Sacramento Kings,WEST,25.352941176470587,3.647058823529412,216.8235294117647,78.17647058823529,8083000,3125000.0,54317436,0,14,0,0,42,0,13.0,25000,13.166666666666666
2012,SAC,Sacramento Kings,WEST,24.4,3.066666666666667,221.4,79.0,8500000,3000642.0,48950236,0,14,0,0,42,0,14.0,20000,13.0
2011,SAC,Sacramento Kings,WEST,24.75,2.625,224.8125,79.1875,13428129,1185660.0,45268465,1,15,0,0,42,0,14.0,15000,12.75
2010,SAC,Sacramento Kings,WEST,25.35,3.05,227.65,79.75,13655268,2035920.0,67515718,1,18,0,0,42,0,14.0,25000,12.333333333333334
2009,SAC,Sacramento Kings,WEST,26.761904761904763,4.285714285714286,220.3333333333333,79.28571428571429,8760335,2400443.0,69204512,0,18,0,0,42,0,15.0,20000,11.0
2008,SAC,Sacramento Kings,WEST,27.0,5.105263157894737,221.8421052631579,79.36842105263158,10500000,2444300.0,63403225,0,20,0,0,42,0,11.0,5000,11.0
2025,SAS,San Antonio Spurs,WEST,24.38095238095238,3.6666666666666665,208.27777777777777,78.61904761904762,29347826,9104643.5,142918889,1,13,5,0,42,0,,10000,5.777777777777778
2024,SAS,San Antonio Spurs,WEST,23.4,2.55,214.9,78.95,20000000,4341600.0,140908582,0,25,5,0,42,0,14.0,15000,5.294117647058823
2023,SAS,San Antonio Spurs,WEST,23.65217391304348,3.0,218.1304347826087,78.8695652173913,13750000,2600000.0,101438004,0,25,5,0,42,0,15.0,50000,4.6875
2022,SAS,San Antonio Spurs,WEST,25.166666666666668,3.5416666666666665,214.54166666666663,78.25,18620165,3804360.0,126730143,0,25,5,0,42,0,10.0,30000,4.333333333333333
2021,SAS,San Antonio Spurs,WEST,25.61111111111111,4.555555555555555,218.94444444444449,78.61111111111111,27739975,2892000.0,128746873,1,20,5,0,42,0,10.0,25000,3.9285714285714284
2020,SAS,San Antonio Spurs,WEST,26.22222222222222,5.111111111111111,220.44444444444449,78.77777777777777,27739975,2875000.0,123395102,2,17,5,0,42,0,11.0,6000,3.3846153846153846
2019,SAS,San Antonio Spurs,WEST,27.6875,6.0625,224.4375,79.5625,27739975,2493500.0,122398215,1,19,5,0,42,0,7.0,10000,3.0833333333333335
2018,SAS,San Antonio Spurs,WEST,28.058823529411764,6.0,215.2941176470588,78.70588235294117,21461010,1881250.0,116153554,0,19,5,0,41,0,7.0,1800,2.727272727272727
2017,SAS,San Antonio Spurs,WEST,28.6875,6.1875,216.25,79.0,20575005,1371869.5,108640621,0,20,5,1,40,0,2.0,925,2.8
2016,SAS,San Antonio Spurs,WEST,31.058823529411764,8.647058823529411,221.41176470588235,79.23529411764706,19500000,1499187.0,87365099,1,17,5,1,39,0,2.0,500,2.888888888888889
2015,SAS,San Antonio Spurs,WEST,28.41176470588235,6.235294117647059,223.05882352941177,79.23529411764706,12500000,2475375.0,69614583,0,18,5,1,38,0,4.0,350,2.75
2014,SAS,San Antonio Spurs,WEST,27.84210526315789,5.368421052631579,220.26315789473685,78.84210526315789,12500000,3256250.0,63666028,0,14,5,1,37,1,1.0,1200,3.0
2013,SAS,San Antonio Spurs,WEST,27.823529411764707,5.705882352941177,221.8235294117647,78.6470588235294,14107492,2680960.0,69787704,1,15,4,0,36,0,2.0,1600,3.1666666666666665
2012,SAS,San Antonio Spurs,WEST,26.904761904761905,4.285714285714286,220.42857142857144,78.14285714285714,21164619,1463520.0,73732762,1,16,4,0,35,0,1.0,3300,3.6
2011,SAS,San Antonio Spurs,WEST,27.35,4.4,216.7,78.55,18700000,918000.0,69522311,1,18,4,0,34,0,1.0,2500,4.25
2010,SAS,San Antonio Spurs,WEST,28.11764705882353,5.764705882352941,219.94117647058823,78.94117647058823,22183220,2870190.0,79338309,1,13,4,1,33,0,8.0,1000,3.0
2009,SAS,San Antonio Spurs,WEST,28.7,5.45,217.15,78.7,20598704,1881137.5,68020487,1,17,4,1,32,0,4.0,800,2.5
2008,SAS,San Antonio Spurs,WEST,29.09523809523809,5.9523809523809526,212.57142857142856,78.71428571428571,19014188,1944000.0,70048523,1,18,4,2,31,0,2.0,450,3.0
2008,SEA,Seattle SuperSonics,WEST,26.80952380952381,4.571428571428571,219.57142857142856,79.04761904761905,6500000,3250050.0,60861388,0,16,1,0,13,0,15.0,7500,14.0
2025,TOR,Toronto Raptors,EAST,25.36842105263158,3.631578947368421,210.6153846153846,78.21052631578948,32500000,10130980.0,155718137,1,12,1,0,13,0,,50000,6.777777777777778
2024,TOR,Toronto Raptors,EAST,25.9,4.266666666666667,208.3333333333333,77.96666666666667,23883929,3000000.0,161292652,0,25,1,0,13,0,12.0,8000,6.470588235294118
2023,TOR,Toronto Raptors,EAST,25.75,4.3,213.85,78.95,35448672,1836090.0,149485166,1,24,1,0,13,0,9.0,4000,6.3125
2022,TOR,Toronto Raptors,EAST,24.73913043478261,3.347826086956522,211.7391304347826,78.30434782608695,33003936,1746006.5,133867382,1,23,1,1,13,0,5.0,15000,6.4
2021,TOR,Toronto Raptors,EAST,25.77272727272728,3.6818181818181817,215.1818181818182,78.22727272727273,30559200,1950600.0,128120879,2,19,1,1,12,0,12.0,3000,6.0
2020,TOR,Toronto Raptors,EAST,25.27777777777778,3.388888888888889,213.11111111111111,77.88888888888889,33296296,1935015.5,123355096,2,18,1,1,12,0,2.0,5500,6.3076923076923075
2019,TOR,Toronto Raptors,EAST,26.954545454545453,5.227272727272728,217.1818181818182,78.4090909090909,31200000,1272475.5,136242478,1,17,1,1,11,1,2.0,1850,6.666666666666667
2018,TOR,Toronto Raptors,EAST,24.77777777777778,3.388888888888889,220.66666666666663,78.83333333333333,28703704,1504560.0,116574876,2,17,0,0,10,0,1.0,15000,7.181818181818182
2017,TOR,Toronto Raptors,EAST,25.11764705882353,3.823529411764706,224.0,78.6470588235294,26540100,1921320.0,108664969,1,18,0,0,9,0,3.0,5500,7.6
2016,TOR,Toronto Raptors,EAST,25.375,4.0625,226.625,78.9375,13500000,2171000.0,71934665,0,20,0,0,8,0,2.0,6600,8.222222222222221
2015,TOR,Toronto Raptors,EAST,25.866666666666667,4.6,227.53333333333333,79.26666666666667,12000000,3678360.0,75562364,0,17,0,0,7,0,4.0,5000,8.75
2014,TOR,Toronto Raptors,EAST,26.1,4.3,223.35,78.8,9500000,3354720.0,53076014,0,14,0,0,6,0,4.0,15000,9.428571428571429
2013,TOR,Toronto Raptors,EAST,25.944444444444443,4.388888888888889,221.72222222222223,78.55555555555556,16460538,2959625.0,66974563,1,15,0,0,5,0,9.0,25000,9.5
2012,TOR,Toronto Raptors,EAST,26.72222222222222,4.388888888888889,223.16666666666663,78.61111111111111,9780992,2500000.0,55063049,0,15,0,0,5,0,11.0,25000,9.2
2011,TOR,Toronto Raptors,EAST,25.59090909090909,3.5454545454545454,224.0909090909091,79.0909090909091,14896000,2292600.0,69992648,1,18,0,0,5,0,14.0,20000,8.0
2010,TOR,Toronto Raptors,EAST,25.666666666666668,4.4,225.86666666666667,79.66666666666667,15779912,2974653.0,67822433,1,15,0,0,5,0,9.0,6600,7.666666666666667
2009,TOR,Toronto Raptors,EAST,26.31578947368421,3.631578947368421,221.42105263157896,79.3157894736842,17810000,4305000.0,73446970,1,13,0,0,5,0,13.0,3500,5.0
2008,TOR,Toronto Raptors,EAST,27.352941176470587,3.823529411764706,215.7058823529412,79.29411764705883,12455000,3375000.0,66042375,0,16,0,0,5,0,6.0,2000,4.0
2025,UTA,Utah Jazz,WEST,24.6,3.45,216.3125,78.6,42176400,5469120.0,128678582,2,9,0,0,31,0,,50000,7.555555555555555
2024,UTA,Utah Jazz,WEST,24.23809523809524,3.1904761904761907,220.52380952380952,79.04761904761905,25340000,2586665.0,131557410,0,23,0,0,31,0,12.0,25000,7.294117647058823
2023,UTA,Utah Jazz,WEST,25.695652173913043,4.3478260869565215,220.95652173913044,78.69565217391305,46295265,2298385.0,147924401,1,24,0,0,31,0,12.0,50000,7.0
2022,UTA,Utah Jazz,WEST,27.25,4.625,225.41666666666663,78.45833333333333,35344828,1782621.0,148201946,1,22,0,0,31,0,5.0,1600,7.133333333333334
2021,UTA,Utah Jazz,WEST,26.72222222222222,4.277777777777778,223.16666666666663,78.0,34504132,1880278.5,135745577,2,16,0,0,30,0,1.0,4000,7.571428571428571
2020,UTA,Utah Jazz,WEST,25.85,3.5,217.55,77.45,32511623,1707999.5,121096122,2,18,0,0,29,0,6.0,1300,7.6923076923076925
2019,UTA,Utah Jazz,WEST,26.77777777777778,4.611111111111111,223.38888888888889,78.33333333333333,23241573,3360000.0,111744016,1,16,0,0,28,0,5.0,10000,7.916666666666667
2018,UTA,Utah Jazz,WEST,26.19047619047619,3.857142857142857,220.28571428571428,78.14285714285714,21974719,2046331.0,106140633,1,21,0,0,27,0,5.0,25000,8.181818181818182
2017,UTA,Utah Jazz,WEST,26.133333333333333,4.733333333333333,224.3333333333333,79.33333333333333,16073140,2295300.0,80598193,0,18,0,0,26,0,5.0,10000,8.5
2016,UTA,Utah Jazz,WEST,24.529411764705884,2.117647058823529,220.64705882352945,79.23529411764706,15409570,1348440.0,64783884,1,20,0,0,25,0,9.0,15000,8.444444444444445
2015,UTA,Utah Jazz,WEST,24.0,1.7272727272727273,218.04545454545453,78.9090909090909,14746000,816481.0,59061387,2,21,0,0,25,0,11.0,25000,8.125
2014,UTA,Utah Jazz,WEST,25.823529411764707,4.0,218.7058823529412,78.47058823529412,11046000,3452183.0,54981656,1,12,0,0,25,0,15.0,8000,7.142857142857143
2013,UTA,Utah Jazz,WEST,25.928571428571427,4.785714285714286,224.1428571428572,78.14285714285714,15000000,3480000.0,64717649,1,12,0,0,25,0,9.0,10000,6.833333333333333
2012,UTA,Utah Jazz,WEST,26.066666666666663,4.6,220.9333333333333,78.06666666666666,14000000,3240000.0,56948761,1,12,0,0,25,0,7.0,10000,6.8
2011,UTA,Utah Jazz,WEST,26.23529411764705,4.647058823529412,227.52941176470588,79.29411764705883,17823000,3350000.0,75855296,1,13,0,0,24,0,11.0,4000,5.75
2010,UTA,Utah Jazz,WEST,24.666666666666668,3.2666666666666666,222.6,78.66666666666667,16452000,4427557.5,71905244,1,11,0,0,24,0,4.0,2500,6.333333333333333
2009,UTA,Utah Jazz,WEST,25.666666666666668,4.466666666666667,229.53333333333333,79.2,15106000,2074302.0,65841407,1,14,0,0,23,0,8.0,1200,5.5
2008,UTA,Utah Jazz,WEST,25.266666666666666,3.6,228.0,79.13333333333334,13735000,2350000.0,64959089,1,14,0,0,22,0,6.0,1500,5.0
2025,WAS,Washington Wizards,EAST,24.94117647058824,3.941176470588236,219.5,79.47058823529412,29651786,6692959.0,158877689,0,16,0,0,9,0,,100000,10.0
2024,WAS,Washington Wizards,EAST,25.166666666666668,3.875,214.5,79.125,27455357,2337720.0,148282937,0,25,0,0,9,0,14.0,50000,9.764705882352942
2023,WAS,Washington Wizards,EAST,25.565217391304348,3.347826086956522,209.2173913043478,78.69565217391305,43279250,1836090.0,150006207,2,21,0,0,9,0,12.0,25000,9.625
2022,WAS,Washington Wizards,EAST,25.58620689655172,3.3793103448275863,215.3448275862069,78.20689655172414,33724200,1517981.0,127094532,2,23,0,0,9,0,12.0,15000,9.466666666666667
2021,WAS,Washington Wizards,EAST,25.142857142857142,3.7142857142857135,216.9047619047619,79.14285714285714,41358814,2053650.5,129669262,2,18,0,0,9,0,8.0,10000,9.571428571428571
2020,WAS,Washington Wizards,EAST,25.26086956521739,3.3043478260869565,210.2173913043478,77.52173913043478,38199000,1845301.0,129994563,1,22,0,0,8,0,10.0,125000,9.538461538461538
2019,WAS,Washington Wizards,EAST,26.6,5.16,219.48,78.96,25434262,2444116.5,124396126,1,21,0,0,8,0,11.0,11000,9.416666666666666
2018,WAS,Washington Wizards,EAST,27.3125,5.5625,213.5625,78.5,24773250,2046520.0,124030914,0,20,0,0,8,0,8.0,9000,9.545454545454545
2017,WAS,Washington Wizards,EAST,25.666666666666668,3.7777777777777777,217.5555555555556,79.0,22116750,3128705.5,102334382,1,17,0,0,7,0,4.0,16000,10.1
2016,WAS,Washington Wizards,EAST,27.94736842105263,6.2631578947368425,224.4736842105264,79.10526315789474,15851950,3650000.0,84237317,0,18,0,0,6,0,10.0,5500,10.11111111111111
2015,WAS,Washington Wizards,EAST,28.5,7.111111111111111,222.0,78.38888888888889,14746000,4099346.0,83108421,0,18,0,0,6,0,5.0,3000,10.75
2014,WAS,Washington Wizards,EAST,26.58823529411765,5.588235294117647,222.8823529411765,79.29411764705883,13000000,3340920.0,64555085,1,14,0,0,5,0,6.0,10000,11.428571428571429
2013,WAS,Washington Wizards,EAST,26.21052631578948,4.473684210526316,221.73684210526315,78.94736842105263,13490000,1490820.0,66343388,1,19,0,0,4,0,12.0,20000,11.333333333333334
2012,WAS,Washington Wizards,EAST,25.904761904761905,3.7142857142857135,227.3333333333333,79.85714285714286,21136631,1680360.0,55386345,1,14,0,0,4,0,14.0,15000,10.8
2011,WAS,Washington Wizards,EAST,25.695652173913043,3.4347826086956523,218.0,78.91304347826087,19573711,2050520.0,58324988,1,17,0,0,4,0,13.0,5000,10.25
2010,WAS,Washington Wizards,EAST,27.125,4.625,218.04166666666663,78.75,16192080,2000100.0,73440274,1,15,0,0,4,0,14.0,8000,9.0
2009,WAS,Washington Wizards,EAST,26.705882352941178,4.764705882352941,219.0,79.05882352941177,14653466,3177870.5,70743317,1,15,0,0,4,0,15.0,6000,6.0
2008,WAS,Washington Wizards,EAST,26.15384615384616,4.384615384615385,218.84615384615384,79.07692307692308,16360094,3206000.0,65278996,1,13,0,0,4,0,5.0,2500,7.0
2007,ATL,Atlanta Hawks,EAST,24.63157894736842,3.0,218.1052631578948,78.73684210526316,12744189,1460640.0,48581972,1,18,0,0,27,0,13.0,20000,13.0
2007,BOS,Boston Celtics,EAST,24.5,3.25,227.5625,78.6875,15101625,1618320.0,62981479,1,18,16,0,27,0,15.0,8000,15.0
2007,CHA,Charlotte Bobcats,EAST,26.88888888888889,4.333333333333333,223.27777777777777,79.38888888888889,5525000,2200000.0,41964046,0,17,0,0,27,0,12.0,50000,12.0
2007,CHI,Chicago Bulls,EAST,25.928571428571427,3.7857142857142856,218.6428571428572,78.35714285714286,16000000,2655698.0,54754904,1,15,6,0,27,0,3.0,1800,3.0
2007,CLE,Cleveland Cavaliers,EAST,27.33333333333333,5.866666666666666,221.86666666666667,79.2,13363012,3196050.0,62992729,1,14,0,0,15,0,2.0,900,2.0
2007,DAL,Dallas Mavericks,WEST,28.25,6.25,221.875,79.0625,16141999,1986129.5,88531846,0,20,0,0,13,0,1.0,400,1.0
2007,DEN,Denver Nuggets,WEST,26.666666666666668,5.111111111111111,214.16666666666663,78.22222222222223,17184375,1387560.0,65517776,1,14,0,0,20,0,6.0,4500,6.0
2007,DET,Detroit Pistons,EAST,28.266666666666666,6.733333333333333,216.26666666666668,78.93333333333334,11650000,2000000.0,59010951,0,16,3,1,30,0,1.0,800,1.0
2007,GSW,Golden State Warriors,WEST,24.8,3.15,219.3,78.7,15070000,1379145.5,65012368,1,19,1,0,11,0,7.0,10000,7.0
2007,HOU,Houston Rockets,WEST,27.466666666666665,5.2,224.46666666666667,79.66666666666667,16901500,1957500.0,63837566,1,17,2,0,23,0,4.0,2000,4.0
2007,IND,Indiana Pacers,EAST,26.473684210526315,3.789473684210526,218.31578947368425,79.52631578947368,18084000,1358880.0,63118965,1,17,3,0,43,0,10.0,5000,10.0
2007,LAC,Los Angeles Clippers,WEST,26.894736842105264,5.052631578947368,212.31578947368425,78.57894736842105,14248000,839209.0,59181038,1,20,0,0,43,0,9.0,2500,9.0
2007,LAL,Los Angeles Lakers,WEST,25.642857142857142,4.357142857142857,223.3571428571429,79.14285714285714,17718750,1817141.0,78099949,1,16,9,0,43,0,8.0,3500,8.0
2007,MEM,Memphis Grizzlies,WEST,26.33333333333333,4.055555555555555,217.44444444444449,78.44444444444444,14863778,1886113.0,61960489,1,16,0,0,12,0,15.0,4500,15.0
2007,MIA,Miami Heat,EAST,28.1875,6.3125,223.3125,79.25,20000000,1183174.0,64416312,1,19,1,1,12,0,5.0,600,5.0
2007,MIL,Milwaukee Bucks,EAST,25.0,2.7058823529411766,215.1764705882353,78.11764705882354,13260000,1920000.0,63498518,1,18,1,0,16,0,14.0,8000,14.0
2007,MIN,Minnesota Timberwolves,WEST,26.571428571428573,4.428571428571429,214.3571428571429,78.35714285714286,21000000,2700000.0,66820673,1,14,0,0,16,0,12.0,10000,12.0
2007,NJN,New Jersey Nets,EAST,26.6,4.666666666666667,221.06666666666663,79.66666666666667,18084000,1097880.0,64486110,2,15,0,0,16,0,6.0,1500,6.0
2007,NOK,New Orleans/Oklahoma City Hornets,WEST,25.73333333333333,3.6,221.86666666666667,79.06666666666666,10800000,1909769.0,53748991,1,15,0,0,9,0,10.0,10000,10.0
2007,NYK,New York Knicks,EAST,25.73333333333333,4.4,232.46666666666667,79.4,17184375,7014400.0,117350866,0,19,2,0,9,0,11.0,20000,11.0
2007,ORL,Orlando Magic,EAST,26.0,4.733333333333333,217.7333333333333,78.66666666666667,16901500,3224000.0,61447108,1,15,0,0,9,0,8.0,15000,8.0
2007,PHI,Philadelphia 76ers,EAST,26.27777777777778,4.444444444444445,216.5,79.05555555555556,17600000,2800000.0,69140163,1,16,2,0,27,0,9.0,12000,9.0
2007,PHO,Phoenix Suns,WEST,29.071428571428573,6.357142857142857,221.3571428571429,79.07142857142857,15070000,1870501.0,65841120,1,14,0,0,27,0,2.0,600,2.0
2007,POR,Portland Trail Blazers,WEST,24.705882352941178,2.7058823529411766,218.76470588235293,79.11764705882354,12000000,2780160.0,75026386,0,17,1,0,30,0,13.0,50000,13.0
2007,SAC,Sacramento Kings,WEST,27.2,5.466666666666667,222.9333333333333,78.66666666666667,12500000,1460460.0,64296611,0,18,0,0,30,0,11.0,3500,11.0
2007,SAS,San Antonio Spurs,WEST,29.4375,6.125,219.0625,79.5,17429672,3000000.0,65654320,1,14,4,2,30,1,3.0,450,3.0
2007,SEA,Seattle SuperSonics,WEST,25.75,3.625,223.875,78.875,14611570,1958640.0,56986831,1,16,1,0,4,0,14.0,10000,14.0
2007,TOR,Toronto Raptors,EAST,25.823529411764707,2.8823529411764706,219.0,78.70588235294117,7280000,2739733.5,51015491,0,18,0,0,4,0,4.0,10000,4.0
2007,UTA,Utah Jazz,WEST,24.933333333333334,2.933333333333333,229.3333333333333,78.86666666666666,12364000,2395200.0,62364364,0,17,0,0,21,0,5.0,8000,5.0
2007,WAS,Washington Wizards,EAST,26.125,4.0625,227.8125,79.875,15101625,1803600.0,62733705,1,16,0,0,3,0,7.0,6500,7.0
